chunk_id,year,heading,text,label
31a040a34fcfd691,2015,Making Life Easy,"Focus on what matters: Palantir provides a variety of perks that help us focus on the mission by promoting productivity and freeing up time at and away from the office. Good grub: At Palantir, you will never be hungry. Chefs craft weekly menus consisting of organic and local foods, and we serve three meals a day. Family, friends, and guests are always welcome, and to-go boxes are always available. No sweat: We offer local gym memberships to all employees, and family members get a discounted rate. We have a small gym and showers on-site, and provide organized yoga classes, on-site haircuts, a doctor, a chiropractor, massages, laundry and dry-cleaning.",benefits_perks
73c09d0b58ca58ea,2021,Grupo Globo: Bruno Quote,"Bruno de F. Melo e Souza, Head of Data Platform and ML, Grupo Globo",employee_story
80cd5d5b8c990f65,2022,,"We like to describe what we’re doing with Foundry as becoming a data-connected company... This means more innovative solutions and services for our clients, as well as deeper information to steer and drive the business.",mission_brand
75824a4f0f243775,2023,,"You are now leaving Palantir’s website. Palantir does not endorse, has not verified, and is not responsible for, any content, views, products, services, or policies of any third-party websites, or for any verification or updates of such websites. Third-party websites may also include ""forward-looking statements"" which are inherently subject to risks and uncertainties, some of which cannot be predicted or quantified. Actual results could differ materially from those indicated in such forward-looking statements.",navigation_junk
d955cb9586ef10e6,2020,We meet the problems where they live,"Our customers have data and a deep understanding of the problems they face. We have proven products and an engineering mindset. We send our engineers into the field to work directly with our customers—deploying our products, integrating their data, optimizing their workflows, and producing operational results in weeks, not years. By establishing a true partnership, we help customers get the most out of our products and engineering expertise. See the challenges we help our customers face",mission_brand
2de74241dbfe95d5,2022,Grupo Globo: Bruno Quote,"Bruno de F. Melo e Souza, Head of Data Platform and ML, Grupo Globo",employee_story
e78742b03752b696,2024,,"If you want to stare into the face of important problems and have the freedom to solve them, we want to work with you. We have some resources to help you navigate the hiring process.",process_logistics
5f7de11e502ea7bf,2019,There is so much left to build,"At Palantir, we work for the common good—within our organization and with other organizations around the world. We’re building a future where data can be leveraged to serve people, create value, and improve quality of life.",mission_brand
e30c7d444bc204f4,2022,,In which type of training engagement are you interested (select all that apply),navigation_junk
2b4f67725f8a8dbf,2021,Open Positions,"No matter where you're based, or which team you work on, you’ll be part of a group of people working together to build solutions to mission-critical problems and a company that values the very best ideas. There’s a role here for you—whether you're a new grad or have years of experience. Interested in contract roles at Palantir? Please visit the Palantir Contractor Opportunities site. Palantir is proud to be an Equal Employment Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, gender (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender identity, gender expression, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. Palantir is committed to working with and providing reasonable accommodations to applicants with physical and mental disabilities. Please see the United States Department of Labor's EEO poster and EEO poster supplement for additional information. Please read our candidate privacy notice .",mission_brand
